, where, what, value
0, driver, memory_footprint_bytes, 134279168.000000000000
1, driver, kernel_time, 0.001503715000
2, driver, total_time, 0.009740629000
3, driver, kernel_time 0, 0.000297997000
4, driver, kernel_time 1, 0.000301075000
5, driver, kernel_time 2, 0.000300218000
6, driver, kernel_time 3, 0.000302097000
7, driver, kernel_time 4, 0.000302328000
8, GPU1.CommandProcessor, kernel_time, 0.001500770000
9, GPU1.CommandProcessor, kernel_time 0, 0.000297997000
10, GPU1.CommandProcessor, kernel_time 1, 0.000301075000
11, GPU1.CommandProcessor, kernel_time 2, 0.000300218000
12, GPU1.CommandProcessor, kernel_time 3, 0.000302097000
13, GPU1.CommandProcessor, kernel_time 4, 0.000302328000
14, GPU1.CommandProcessor, kernel_time (force stop) 0, 0.004285946000
15, GPU1.CommandProcessor, kernel_time (force stop) 1, 0.003972771000
16, GPU1.CommandProcessor, kernel_time (force stop) 2, 0.003656512000
17, GPU1.CommandProcessor, kernel_time (force stop) 3, 0.003341121000
18, GPU1.CommandProcessor, kernel_time (force stop) 4, 0.003023842000
19, GPU1.chiplet_00.SA_00.CU_00, inst_count, 1383148.000000000000
20, GPU1.chiplet_00.SA_00.CU_01, inst_count, 1389312.000000000000
21, GPU1.chiplet_00.SA_00.CU_02, inst_count, 1394672.000000000000
22, GPU1.chiplet_00.SA_00.CU_03, inst_count, 1387972.000000000000
23, GPU1.chiplet_00.SA_01.CU_00, inst_count, 1391188.000000000000
24, GPU1.chiplet_00.SA_01.CU_01, inst_count, 1387704.000000000000
25, GPU1.chiplet_00.SA_01.CU_02, inst_count, 1387436.000000000000
26, GPU1.chiplet_00.SA_01.CU_03, inst_count, 1387704.000000000000
27, GPU1.chiplet_00.SA_02.CU_00, inst_count, 1387436.000000000000
28, GPU1.chiplet_00.SA_02.CU_01, inst_count, 1389848.000000000000
29, GPU1.chiplet_00.SA_02.CU_02, inst_count, 1390920.000000000000
30, GPU1.chiplet_00.SA_02.CU_03, inst_count, 1392260.000000000000
31, GPU1.chiplet_00.SA_03.CU_00, inst_count, 1387436.000000000000
32, GPU1.chiplet_00.SA_03.CU_01, inst_count, 1385828.000000000000
33, GPU1.chiplet_00.SA_03.CU_02, inst_count, 1388776.000000000000
34, GPU1.chiplet_00.SA_03.CU_03, inst_count, 1388776.000000000000
35, GPU1.chiplet_00.SA_04.CU_00, inst_count, 1389044.000000000000
36, GPU1.chiplet_00.SA_04.CU_01, inst_count, 1390384.000000000000
