, where, what, value
0, driver, memory_footprint_bytes, 12951552.000000000000
1, driver, kernel_time, 0.001392357000
2, driver, total_time, 0.002132814000
3, driver, kernel_time 0, 0.000273371000
4, driver, kernel_time 1, 0.000086966000
5, driver, kernel_time 2, 0.000261353000
6, driver, kernel_time 3, 0.000081551000
7, driver, kernel_time 4, 0.000264502000
8, driver, kernel_time 5, 0.000081538000
9, driver, kernel_time 6, 0.000261461000
10, driver, kernel_time 7, 0.000081615000
11, GPU1.CommandProcessor, kernel_time, 0.001387645000
12, GPU1.CommandProcessor, kernel_time 0, 0.000273371000
13, GPU1.CommandProcessor, kernel_time 1, 0.000086966000
14, GPU1.CommandProcessor, kernel_time 2, 0.000261353000
15, GPU1.CommandProcessor, kernel_time 3, 0.000081551000
16, GPU1.CommandProcessor, kernel_time 4, 0.000264502000
17, GPU1.CommandProcessor, kernel_time 5, 0.000081538000
18, GPU1.CommandProcessor, kernel_time 6, 0.000261461000
19, GPU1.CommandProcessor, kernel_time 7, 0.000081615000
20, GPU1.CommandProcessor, kernel_time (force stop) 0, 0.001602903000
21, GPU1.CommandProcessor, kernel_time (force stop) 1, 0.001324068000
22, GPU1.CommandProcessor, kernel_time (force stop) 2, 0.001231629000
23, GPU1.CommandProcessor, kernel_time (force stop) 3, 0.000964812000
24, GPU1.CommandProcessor, kernel_time (force stop) 4, 0.000877788000
25, GPU1.CommandProcessor, kernel_time (force stop) 5, 0.000607820000
26, GPU1.CommandProcessor, kernel_time (force stop) 6, 0.000520818000
27, GPU1.CommandProcessor, kernel_time (force stop) 7, 0.000253893000
28, GPU1.chiplet_00.SA_00.CU_00, inst_count, 102368.000000000000
29, GPU1.chiplet_00.SA_00.CU_01, inst_count, 102368.000000000000
30, GPU1.chiplet_00.SA_00.CU_02, inst_count, 102368.000000000000
31, GPU1.chiplet_00.SA_00.CU_03, inst_count, 102368.000000000000
32, GPU1.chiplet_00.SA_01.CU_00, inst_count, 102368.000000000000
33, GPU1.chiplet_00.SA_01.CU_01, inst_count, 102368.000000000000
34, GPU1.chiplet_00.SA_01.CU_02, inst_count, 102368.000000000000
35, GPU1.chiplet_00.SA_01.CU_03, inst_count, 102368.000000000000
36, GPU1.chiplet_00.SA_02.CU_00, inst_count, 102368.000000000000
37, GPU1.chiplet_00.SA_02.CU_01, inst_count, 102368.000000000000
38, GPU1.chiplet_00.SA_02.CU_02, inst_count, 102368.000000000000
39, GPU1.chiplet_00.SA_02.CU_03, inst_count, 102368.000000000000
40, GPU1.chiplet_00.SA_03.CU_00, inst_count, 102368.000000000000
41, GPU1.chiplet_00.SA_03.CU_01, inst_count, 102368.000000000000
42, GPU1.chiplet_00.SA_03.CU_02, inst_count, 102368.000000000000
43, GPU1.chiplet_00.SA_03.CU_03, inst_count, 102368.000000000000
44, GPU1.chiplet_00.SA_04.CU_00, inst_count, 102368.000000000000
45, GPU1.chiplet_00.SA_04.CU_01, inst_count, 102368.000000000000
